y1,y2,y3,y4,y5,y6,y7,y8,x1,x2,x3,x4
1.448703993,4.086210901,0.001304004,5.141533896,0.517002997,4.764446577,1.619232417,7.756126969,-0.55959204,-0.016705399,17.86206814,-4.5389209
1.234931932,-1.257115266,0.771980242,6.189261228,-0.656802336,-6.506864,-1.450253256,-9.169138557,-1.273189827,1.072854289,10.75210177,-5.059396303
-1.77724611,-5.983324529,1.465021333,3.240669581,0.915617304,8.468125914,-8.029433095,-45.38441164,2.078295212,-0.699141184,-6.428311981,11.24969478
2.370221539,8.162161327,-0.317528662,2.505095618,-4.149279738,-21.26683659,5.437535675,31.38643152,-2.592694886,-0.362227778,30.12630112,-17.65970216
3.689587933,7.993991734,-0.790759444,-3.64279112,1.107909939,8.861129719,7.148713462,50.2632132,0.916683591,0.980218808,11.01648131,6.138701263
-0.266531939,-0.533689995,-3.087442448,-3.973898142,0.069826463,0.562411453,-1.626330483,-13.22419644,0.645917229,-1.002878915,-16.15513202,1.068637026
-2.220379848,-4.07876841,-0.278415227,-6.52461948,-3.771123991,-24.6483054,-0.420216887,-5.076604112,-1.432427009,0.340320588,-22.4646733,-7.054051444
-0.476532976,-1.857391496,-1.183648096,-4.341605545,-1.374598195,-5.565260763,1.837654737,-1.134236908,-1.327979269,1.149179363,-13.13845107,-5.343675317
1.687487863,-0.424439117,-0.504022176,2.697295196,-0.5426514,6.372235758,4.719223538,33.33330034,-0.708635269,1.260619903,11.0098414,-2.333879262
1.037411991,5.327464169,0.621167759,0.848660276,1.099239832,15.69981957,4.443419172,32.96412335,1.615763624,1.030411623,7.762871451,11.53470614
0.787431055,4.080015947,0.10721324,2.197839626,-0.98026678,-6.685872653,4.161586347,17.85143176,0.108373419,-0.271622432,13.56103201,0.573928455
0.589750184,4.57458781,0.728792332,1.006829678,0.489936346,3.616907206,-0.008718389,6.658753091,1.081903689,-2.144258237,15.07128916,2.904363875
-0.294880185,2.120393593,-0.363512353,-1.852629365,-0.42431387,7.311999376,0.333509594,1.45895943,0.276476006,0.21856901,-2.775293248,3.13558065
0.504798798,0.474664444,1.704387306,1.898257184,0.70388584,1.68295529,0.45808891,7.908153479,0.910542638,0.831691379,7.779078536,8.003528327
3.126330266,0.648463501,-1.448170058,-2.15550253,0.008981374,1.972704248,0.178928977,-3.44169541,0.522089702,-0.602572303,-6.015517033,0.445839155
-0.619513862,-3.124833786,-2.351348967,-6.895892785,-0.234386513,-1.467048371,-2.01063793,-20.77921694,-0.60681438,1.009258073,-30.51423918,-2.062434055
0.024289585,-1.266210049,-1.463679446,0.811343403,-0.461208399,1.799900598,-2.518774126,-13.54780464,0.435679265,-0.280706677,-9.489812849,2.550375263
-0.120776471,2.00153152,0.277157036,-2.173209696,-0.293372775,0.068141164,0.93932642,-4.380126262,1.085304094,-0.522311714,-3.95784747,5.88445657
-1.493513644,-3.329018146,0.918695053,3.210979005,1.238029271,0.904189561,-2.782684325,-20.59533011,-0.010675712,0.452227662,-2.700210297,-0.269116834
-0.018721841,-0.09947889,1.410716219,2.439146593,-2.230434427,-14.32499429,-2.867446958,-20.32195329,-0.56620092,-1.880300373,10.5559989,-7.901176506
-0.110349084,-3.214796635,-1.044017102,-5.841305567,2.185128868,1.851223703,-0.379134305,-9.492437578,0.898373005,1.577560996,-24.21774045,9.207175846
-0.655064367,-3.447426512,-2.803529017,-7.322195856,-0.182433803,-4.432882331,-0.632300309,-14.17908775,0.041532506,1.586100723,-33.61404745,5.006378363
